state,zip_code,population,avg_income,starbucks_count,dunkin_count
NC,28719,4350,41000,0,1
NC,28721,4680,53548,0,0
NC,28722,2860,63033,0,0
NC,28723,2940,47487,1,0
NC,28726,1510,36320,0,0
NC,28729,1840,59215,0,0
NC,28730,4540,79606,0,0
NC,28731,4260,77761,1,1
NC,28732,8950,72428,1,1
NC,28734,11660,51900,0,0
NC,28735,140,54300,0,0
NC,28736,320,65809,0,0
NC,28739,9420,73061,0,0
NC,28740,910,43670,0,0
NC,28741,1770,108192,0,0
NC,28742,1480,60102,0,0
NC,28743,830,44609,0,0
NC,28745,700,72612,0,0
NC,28746,1240,81049,0,0
NC,28747,780,61726,0,0
NC,28748,5700,48550,0,0
NC,28751,1960,52727,0,0
NC,28752,12240,44200,0,1
NC,28753,4790,47146,0,0
NC,28754,3470,51338,0,0
NC,28756,1760,61118,0,0
NC,28759,3470,81121,1,0
NC,28761,3460,53858,0,0
NC,28762,3050,42927,0,0
NC,28763,1160,43708,0,0
NC,28766,710,54878,0,0
NC,28768,3120,59285,0,0
NC,28771,3140,44266,0,0
NC,28772,800,41058,0,0
NC,28773,1510,59710,0,0
NC,28774,510,93643,0,0
NC,28775,270,62392,0,0
NC,28777,3650,47613,0,0
NC,28778,4810,49173,1,1
NC,28779,6670,50351,0,1
NC,28781,320,44371,0,0
NC,28782,2670,70095,0,0
NC,28783,550,46127,0,0
NC,28785,3480,57734,0,0
NC,28786,9350,53788,1,1
NC,28787,10440,60706,1,0
NC,28789,2730,43391,0,0
NC,28790,1370,54586,0,0
NC,28791,6810,66124,0,0
NC,28792,14590,50022,3,0
NC,28801,6900,67244,1,0
NC,28803,16500,91998,4,2
NC,28804,10650,98463,1,1
NC,28805,9240,63277,4,0
NC,28806,20970,48448,3,2
NC,28901,2000,43147,0,0
NC,28902,590,56766,0,0
NC,28904,3710,54967,1,0
NC,28905,1230,41914,0,0
NC,28906,8210,46782,2,1
NC,28909,410,39570,0,0
ND,58004,100,64970,0,0
ND,58005,350,107231,0,0
ND,58006,200,135710,0,0
ND,58008,130,72953,0,0
ND,58011,190,87384,0,0
ND,58012,1180,85155,0,0
ND,58015,150,79313,0,0
ND,58017,120,78766,0,0
ND,58018,190,83068,0,0
ND,58021,220,67254,0,0
ND,58027,630,64690,0,0
ND,58030,310,74716,0,0
ND,58031,180,67283,0,0
ND,58032,370,69748,0,0
ND,58033,190,84115,0,0
ND,58035,140,73164,0,0
ND,58036,130,74923,0,0
ND,58038,160,80662,0,0
ND,58040,560,66792,0,0
ND,58041,750,61825,0,0
ND,58042,720,86808,0,0
ND,58045,1100,73480,0,0
ND,58046,280,81167,0,0
ND,58047,1930,127085,0,0
ND,58048,240,69862,0,0
ND,58049,140,83057,0,0
ND,58051,740,96789,0,0
ND,58052,280,66850,0,0
ND,58053,520,61550,0,0
ND,58054,1590,64142,0,0
ND,58059,770,84400,0,0
ND,58060,670,64501,0,0
ND,58061,200,75970,0,0
ND,58063,150,62646,0,0
ND,58064,210,75642,0,0
ND,58067,120,64758,0,0
ND,58068,160,53412,0,0
ND,58071,230,64856,0,0
ND,58072,3620,64081,0,0
ND,58075,4110,66272,0,0
ND,58077,370,89478,0,0
ND,58078,18400,81159,0,0
ND,58079,250,87756,0,0
ND,58081,390,71848,0,0
ND,58102,13400,71084,0,0
ND,58103,24230,59161,2,0
ND,58104,22880,85761,1,0
ND,58201,19790,79260,3,0
ND,58203,6850,48389,0,0
ND,58204,570,50696,0,0
ND,58210,150,63193,0,0
ND,58212,200,64345,0,0
ND,58214,190,69257,0,0
ND,58218,360,78663,0,0
ND,58220,1060,71190,0,0
ND,58222,140,56985,0,0
ND,58223,110,80036,0,0
ND,58225,460,74389,0,0
ND,58227,230,65339,0,0
ND,58228,450,57817,0,0
ND,58230,320,69081,0,0
ND,58231,210,61333,0,0
ND,58233,180,72666,0,0
ND,58235,200,67420,0,0
ND,58237,2470,59916,0,0
ND,58240,580,70700,0,0
ND,58243,250,83164,0,0
ND,58249,1200,78972,0,0
ND,58251,950,65994,0,0
ND,58254,260,62557,0,0
ND,58256,420,75816,0,0
ND,58257,960,64689,0,0
ND,58258,150,58773,0,0
ND,58259,190,60842,0,0
ND,58261,520,66128,0,0
ND,58265,220,76204,0,0
ND,58267,680,71086,0,0
ND,58270,960,70080,0,0
ND,58271,340,86482,0,0
ND,58272,130,51576,0,0
ND,58273,120,46950,0,0
ND,58274,440,67795,0,0
ND,58275,370,79056,0,0
ND,58276,240,71562,0,0
ND,58277,110,53454,0,0
ND,58278,990,94556,0,0
ND,58282,610,65454,0,0
ND,58301,4780,62973,0,0
ND,58316,2170,43747,0,0
ND,58317,100,60870,0,0
ND,58318,1760,71348,0,0
ND,58324,690,57807,0,0
ND,58327,160,66850,0,0
ND,58329,1000,41009,0,0
ND,58330,130,64646,0,0
ND,58332,120,57875,0,0
ND,58341,1130,62349,0,0
ND,58344,480,63454,0,0
ND,58346,320,66303,0,0
ND,58348,340,68005,0,0
ND,58351,170,71276,0,0
ND,58352,180,86700,0,0
ND,58356,830,59668,0,0
ND,58365,120,57741,0,0
ND,58366,400,61090,0,0
ND,58367,840,63094,0,0
ND,58368,1590,62584,0,0
ND,58369,390,52776,0,0
ND,58370,320,35262,0,0
ND,58374,240,59662,0,0
ND,58377,110,93045,0,0
ND,58380,180,65833,0,0
ND,58381,150,70486,0,0
ND,58384,270,54155,0,0
ND,58401,7960,64988,0,0
ND,58413,480,55612,0,0
ND,58416,190,65889,0,0
ND,58418,180,65855,0,0
ND,58420,140,83485,0,0
ND,58421,1400,79355,0,0
ND,58424,120,71091,0,0
ND,58425,640,60534,0,0
ND,58428,110,79245,0,0
ND,58429,140,60885,0,0
ND,58433,520,64013,0,0
ND,58436,770,57712,0,0
ND,58438,340,79961,0,0
ND,58441,210,80095,0,0
ND,58442,180,62944,0,0
ND,58448,140,66507,0,0
ND,58454,120,72275,0,0
ND,58455,110,67172,0,0
ND,58456,240,70212,0,0
ND,58458,520,73044,0,0
ND,58461,200,64040,0,0
ND,58463,270,48659,0,0
ND,58464,110,51636,0,0
ND,58466,150,80613,0,0
ND,58467,250,44216,0,0
ND,58472,210,67671,0,0
ND,58474,1220,66326,0,0
ND,58476,120,95441,0,0
ND,58480,180,64900,0,0
ND,58481,110,73609,0,0
ND,58482,480,59304,0,0
ND,58483,110,52109,0,0
ND,58486,120,66291,0,0
ND,58487,190,56463,0,0
ND,58490,120,76475,0,0
ND,58492,220,71813,0,0
ND,58494,140,55242,0,0
ND,58495,570,62526,0,0
ND,58497,160,59981,0,0
ND,58501,13670,62356,1,0
ND,58503,16970,99123,1,0
ND,58504,13190,76527,2,0
ND,58520,110,56263,0,0
ND,58521,300,91066,0,0
ND,58523,1670,83069,0,0
ND,58528,160,23700,0,0
ND,58529,240,55191,0,0
ND,58530,550,68730,0,0
ND,58531,200,87190,0,0
ND,58532,110,51090,0,0
ND,58533,360,54600,0,0
ND,58535,240,57358,0,0
ND,58538,740,41944,0,0
ND,58540,1230,67287,0,0
ND,58541,170,72400,0,0
ND,58544,210,70738,0,0
ND,58545,1650,80668,0,0
ND,58552,750,61838,0,0
ND,58554,13310,72101,0,0
ND,58558,450,76122,0,0
ND,58561,440,64420,0,0
ND,58562,180,53327,0,0
ND,58563,880,66098,0,0
ND,58565,140,78821,0,0
ND,58568,150,42606,0,0
ND,58570,150,50526,0,0
ND,58571,280,57142,0,0
ND,58572,170,64435,0,0
ND,58573,250,54652,0,0
ND,58575,430,65118,0,0
ND,58576,420,80092,0,0
ND,58577,840,78323,0,0
ND,58579,600,72891,0,0
ND,58580,220,63459,0,0
ND,58581,110,48336,0,0
ND,58601,13300,82354,1,0
ND,58621,580,70394,0,0
ND,58622,870,82864,0,0
ND,58623,1080,76870,0,0
ND,58626,180,106922,0,0
ND,58630,300,77343,0,0
ND,58631,520,62665,0,0
ND,58634,150,95400,0,0
ND,58636,330,71042,0,0
ND,58638,460,74184,0,0
ND,58639,850,65832,0,0
ND,58640,900,136462,0,0
ND,58642,160,108793,0,0
ND,58645,180,68811,0,0
ND,58646,480,70079,0,0
ND,58647,530,68249,0,0
ND,58649,150,52306,0,0
ND,58650,160,73512,0,0
ND,58651,180,71005,0,0
ND,58652,490,64853,0,0
ND,58653,250,66920,0,0
ND,58654,100,54760,0,0
ND,58655,300,80136,0,0
ND,58656,210,84733,0,0
ND,58701,15130,71801,2,0
ND,58703,10560,66245,0,0
ND,58704,1900,41680,0,0
ND,58705,270,21970,0,0
ND,58710,200,68295,0,0
ND,58718,510,75303,0,0
ND,58721,240,79529,0,0
ND,58722,790,74468,0,0
ND,58725,170,61211,0,0
ND,58727,150,63380,0,0
ND,58730,640,73570,0,0
ND,58731,130,61061,0,0
ND,58733,190,74147,0,0
ND,58734,120,74566,0,0
ND,58735,170,69347,0,0
ND,58736,190,49894,0,0
ND,58740,350,70394,0,0
ND,58741,290,59427,0,0
ND,58746,740,77479,0,0
ND,58750,240,65679,0,0
ND,58752,150,79760,0,0
ND,58756,130,72838,0,0
ND,58757,220,67145,0,0
ND,58759,320,69668,0,0
ND,58760,110,70100,0,0
ND,58761,490,70138,0,0
ND,58763,1850,95783,0,0
ND,58765,150,64913,0,0
ND,58768,160,80987,0,0
ND,58769,140,59578,0,0
ND,58770,600,92418,0,0
ND,58771,260,87396,0,0
ND,58773,420,90740,0,0
ND,58776,140,149535,0,0
ND,58779,190,67768,0,0
ND,58781,330,74742,0,0
ND,58782,180,69072,0,0
ND,58783,160,70087,0,0
ND,58784,1390,102643,0,0
ND,58785,690,74137,0,0
ND,58788,520,55744,0,0
ND,58789,140,70521,0,0
ND,58790,770,73679,0,0
ND,58793,270,101140,0,0
ND,58795,120,66766,0,0
ND,58801,14910,89642,0,0
ND,58830,110,88745,0,0
ND,58831,440,110143,0,0
ND,58835,310,126522,0,0
ND,58843,280,108678,0,0
ND,58845,180,67783,0,0
ND,58847,120,299725,0,0
ND,58849,540,103229,0,0
ND,58852,1220,97159,0,0
ND,58854,4110,136299,0,0
NE,68002,990,74130,0,0
NE,68003,2400,89326,0,0
NE,68004,390,59648,0,0
NE,68005,11100,54353,1,1
NE,68007,6430,112259,0,0
NE,68008,5840,79366,1,0
NE,68014,130,46430,0,0
NE,68015,460,61234,0,0
NE,68017,810,73249,0,0
NE,68018,240,62308,0,0
NE,68019,230,50617,0,0
NE,68020,300,49240,0,0
NE,68022,13000,146102,0,0
NE,68023,1290,102977,0,0
NE,68025,14230,57891,1,0
NE,68028,6810,105012,0,0
NE,68029,410,61324,0,0
NE,68030,380,64405,0,0
NE,68031,750,67997,0,0
NE,68033,180,66705,0,0
NE,68034,420,73438,0,0
NE,68036,170,57941,0,0
NE,68037,1210,77498,0,0
NE,68038,620,55154,0,0
NE,68039,390,24087,0,0
NE,68040,200,54920,0,0
NE,68041,450,61322,0,0
NE,68044,330,64587,0,0
NE,68045,790,64536,0,0
NE,68046,14180,88741,4,1
NE,68047,790,73870,0,0
NE,68048,6080,69436,1,0
NE,68050,290,49024,0,0
NE,68055,140,46435,0,0
NE,68057,690,59866,0,0
NE,68058,140,87621,0,0
NE,68059,1640,83462,0,0
NE,68061,1090,57169,0,0
NE,68062,120,66466,0,0
NE,68064,1860,106135,0,0
NE,68065,670,64844,0,0
NE,68066,2580,67413,0,0
NE,68067,440,38963,0,0
NE,68069,1430,206575,0,0
NE,68070,360,57136,0,0
NE,68071,780,31785,0,0
NE,68073,1040,76383,0,0
NE,68102,3750,77426,1,0
NE,68104,16610,43213,0,0
NE,68105,9950,48182,0,0
NE,68106,11000,60275,3,0
NE,68107,12870,34998,1,0
NE,68108,6400,38767,0,0
NE,68110,3260,29309,0,0
NE,68111,9590,27318,0,0
NE,68112,5090,56026,0,0
NE,68113,630,35834,0,0
NE,68114,9420,120403,4,1
NE,68116,15660,93622,3,1
NE,68117,4070,44056,0,1
NE,68118,4650,142655,1,0
NE,68122,5930,69796,1,0
NE,68123,15090,63882,3,0
NE,68124,7680,118964,2,1
NE,68127,11860,54688,1,1
NE,68128,9530,65753,0,1
NE,68130,10020,148566,3,0
NE,68131,5500,52690,0,0
NE,68132,6560,106376,0,0
NE,68133,6200,92831,0,0
NE,68134,14180,48728,0,1
NE,68135,13930,97241,1,0
NE,68136,8900,99056,0,1
NE,68137,13330,60886,3,1
NE,68138,6260,62629,0,0
NE,68142,2630,107265,0,0
NE,68144,12630,82611,2,0
NE,68147,5450,51104,0,0
NE,68152,3050,95193,0,0
NE,68154,12250,119127,2,1
NE,68157,2740,57315,0,0
NE,68164,14640,69789,2,0
NE,68301,730,68221,0,0
NE,68303,120,45383,0,0
NE,68304,130,74553,0,0
NE,68305,1870,62898,1,0
NE,68307,220,54786,0,0
NE,68310,6500,54752,0,0
NE,68313,380,65110,0,0
NE,68314,170,58352,0,0
NE,68316,180,60511,0,0
NE,68317,890,86525,0,0
NE,68318,210,42814,0,0
NE,68319,250,69668,0,0
NE,68320,140,74728,0,0
NE,68321,150,64533,0,0
NE,68322,240,75412,0,0
NE,68323,130,55015,0,0
NE,68326,100,77510,0,0
NE,68327,150,46426,0,0
NE,68328,210,65871,0,0
NE,68329,290,52282,0,0
NE,68331,480,69393,0,0
NE,68333,3700,53598,0,0
NE,68335,230,72908,0,0
NE,68336,290,74075,0,0
NE,68337,150,48213,0,0
NE,68338,130,64892,0,0
NE,68339,770,85028,0,0
NE,68340,400,58405,0,0
NE,68341,460,61367,0,0
NE,68342,250,61376,0,0
NE,68343,480,54047,0,0
NE,68344,190,52915,0,0
NE,68345,120,47791,0,0
NE,68346,210,59052,0,0
NE,68347,1220,77545,0,0
NE,68348,120,49316,0,0
NE,68349,550,65056,0,0
NE,68351,400,64702,0,0
NE,68352,2180,57442,0,0
NE,68354,390,58087,0,0
NE,68355,2230,55326,0,0
NE,68357,180,65811,0,0
NE,68358,860,81015,0,0
NE,68359,660,71225,0,0
NE,68360,280,78703,0,0
NE,68361,1130,67798,0,0
NE,68365,110,56209,0,0
NE,68366,560,66275,0,0
NE,68367,230,64773,0,0
NE,68368,260,65873,0,0
NE,68370,900,59987,0,0
NE,68371,640,77971,0,0
NE,68372,1560,79785,0,0
NE,68376,590,49227,0,0
NE,68377,170,64205,0,0
NE,68378,300,65426,0,0
NE,68401,330,65945,0,0
NE,68402,580,85617,0,0
NE,68404,500,78694,0,0
NE,68405,1390,64450,1,0
NE,68406,210,62828,0,0
NE,68407,410,71182,0,0
NE,68409,450,69197,0,0
NE,68410,3960,58934,0,0
NE,68413,260,66411,0,0
NE,68414,110,50763,0,0
NE,68415,280,57507,0,0
NE,68416,110,46427,0,0
NE,68417,150,54066,0,0
NE,68418,610,62870,0,0
NE,68420,570,45714,0,0
NE,68421,260,53069,0,0
NE,68422,290,70500,0,0
NE,68423,480,76366,0,0
NE,68424,300,65853,0,0
NE,68428,790,84079,0,0
NE,68430,890,124396,0,0
NE,68431,160,51662,0,0
NE,68433,110,47681,0,0
NE,68434,3820,75491,0,0
NE,68436,250,77184,0,0
NE,68437,130,52553,0,0
NE,68439,220,54845,0,0
NE,68441,100,42590,0,0
NE,68442,130,69292,0,0
NE,68443,470,53244,0,0
NE,68446,1310,62471,0,0
NE,68447,200,57260,0,0
NE,68448,180,50411,0,0
NE,68450,1000,51025,0,0
NE,68453,130,58376,0,0
NE,68454,320,67956,0,0
NE,68455,340,71626,0,0
NE,68456,490,58259,0,0
NE,68457,130,62546,0,0
NE,68460,410,66060,0,0
NE,68461,420,168842,0,0
NE,68462,2040,71611,0,0
NE,68463,730,63264,0,0
NE,68464,230,44791,0,0
NE,68465,1100,55358,0,0
NE,68466,760,44215,0,0
NE,68467,4380,62014,1,0
NE,68502,12100,60866,0,0
NE,68503,6010,33919,0,0
NE,68504,7840,39836,1,0
NE,68505,8610,54645,0,0
NE,68506,14580,65673,0,0
NE,68507,7590,54143,0,0
NE,68508,3890,35775,1,0
NE,68510,10150,57493,1,1
NE,68512,6590,105170,0,1
NE,68514,130,152600,0,0
NE,68516,22560,95390,3,0
NE,68517,260,91530,0,0
NE,68520,950,204066,0,0
NE,68521,16620,53003,1,0
NE,68522,5800,53473,0,0
NE,68523,800,128856,0,0
NE,68524,2630,50417,0,0
NE,68526,3510,120379,0,1
NE,68527,800,114392,0,0
NE,68528,3140,59502,0,0
NE,68532,330,105657,0,0
NE,68601,14290,61064,1,0
NE,68620,1330,73426,0,0
NE,68621,230,70160,0,0
NE,68622,140,49385,0,0
NE,68623,110,49309,0,0
NE,68624,490,53918,0,0
NE,68626,300,63960,0,0
NE,68627,280,55321,0,0
NE,68628,390,53641,0,0
NE,68629,590,59027,0,0
NE,68631,210,61033,0,0
NE,68632,1760,59632,0,0
NE,68633,530,57816,0,0
NE,68635,240,54029,0,0
NE,68636,610,62313,0,0
NE,68637,130,49346,0,0
NE,68638,710,51942,0,0
NE,68640,720,58595,0,0
NE,68641,500,62788,0,0
NE,68642,850,70254,0,0
NE,68643,420,66407,0,0
NE,68644,380,74807,0,0
NE,68647,320,57115,0,0
NE,68648,210,69380,0,0
NE,68649,860,65345,0,0
NE,68651,650,61116,0,0
NE,68652,340,65261,0,0
NE,68653,360,55247,0,0
NE,68654,280,57078,0,0
NE,68658,350,59520,0,0
NE,68660,450,56842,0,0
NE,68661,3450,48444,0,0
NE,68662,530,63271,0,0
NE,68663,320,51365,0,0
NE,68665,380,49781,0,0
NE,68666,760,60132,0,0
NE,68669,170,75711,0,0
NE,68701,14150,62105,1,0
NE,68710,390,52966,0,0
NE,68713,1040,56550,0,0
NE,68714,510,55254,0,0
NE,68715,760,64976,0,0
NE,68716,390,58766,0,0
NE,68718,730,56452,0,0
NE,68720,150,61040,0,0
NE,68722,220,46954,0,0
NE,68723,240,62029,0,0
NE,68725,220,52772,0,0
NE,68726,330,51403,0,0
NE,68727,340,65232,0,0
NE,68729,780,53000,0,0
NE,68730,880,60326,0,0
NE,68731,1270,55826,0,0
NE,68732,120,54383,0,0
NE,68733,540,55098,0,0
NE,68735,410,50253,0,0
NE,68736,260,53026,0,0
NE,68739,1270,64619,0,0
NE,68740,370,62724,0,0
NE,68741,300,72683,0,0
NE,68743,310,82064,0,0
NE,68745,690,62805,0,0
NE,68746,160,48937,0,0
NE,68748,1510,52135,0,0
NE,68752,330,55018,0,0
NE,68756,890,56173,0,0
NE,68757,280,52182,0,0
NE,68758,470,54614,0,0
NE,68759,110,44354,0,0
NE,68760,530,40600,0,0
NE,68761,200,38435,0,0
NE,68763,2210,56108,0,0
NE,68764,320,51440,0,0
NE,68765,640,64873,0,0
NE,68766,180,46927,0,0
NE,68767,1450,68952,0,0
NE,68768,280,55771,0,0
NE,68769,780,53901,0,0
NE,68770,730,61320,0,0
NE,68771,680,58219,0,0
NE,68774,170,50588,1,0
NE,68776,7440,45252,0,0
NE,68777,290,54651,0,0
NE,68778,250,45352,0,0
NE,68779,1080,62786,0,0
NE,68780,440,56881,0,0
NE,68781,650,64563,1,0
NE,68783,400,46677,0,0
NE,68784,940,56737,0,0
NE,68785,130,54884,0,0
NE,68786,480,62362,0,0
NE,68787,2490,62298,0,0
NE,68788,2360,65925,0,0
NE,68790,340,56958,0,0
NE,68791,870,62457,0,0
NE,68792,220,45495,0,0
NE,68801,14230,48781,0,0
NE,68803,12170,62545,2,0
NE,68810,500,42126,0,0
NE,68812,380,57489,0,0
NE,68813,230,52391,0,0
NE,68814,400,50535,0,0
NE,68815,250,48680,0,0
NE,68817,150,44533,0,0
NE,68818,2610,68654,0,0
NE,68820,190,52794,0,0
NE,68822,2240,65396,0,0
NE,68823,890,49953,0,0
NE,68824,630,62952,0,0
NE,68825,400,59642,0,0
NE,68826,1750,62927,0,0
NE,68827,290,57637,0,0
NE,68828,110,41309,0,0
NE,68831,390,56202,0,0
NE,68832,980,83860,0,0
NE,68833,120,45358,0,0
NE,68835,210,44333,0,0
NE,68836,810,60360,0,0
NE,68838,120,46458,0,0
NE,68840,1380,57512,0,0
NE,68841,310,68625,0,0
NE,68842,240,48400,0,0
NE,68843,430,62023,0,0
NE,68845,8820,85137,2,1
NE,68846,120,52225,0,0
NE,68847,8390,57013,0,0
NE,68850,6050,45563,0,0
NE,68852,260,50473,0,0
NE,68853,670,47270,0,0
NE,68854,400,71742,0,0
NE,68855,160,47825,0,0
NE,68856,270,63518,0,0
NE,68858,100,57130,0,0
NE,68859,220,50954,0,0
NE,68860,170,39958,0,0
NE,68862,1280,56315,0,0
NE,68863,510,55045,0,0
NE,68864,470,50010,0,0
NE,68865,470,91221,0,0
NE,68866,450,64182,0,0
NE,68869,990,50510,0,0
NE,68870,220,68981,0,0
NE,68872,440,57888,0,0
NE,68873,1490,57548,0,0
NE,68874,400,47567,0,0
NE,68875,220,49018,0,0
NE,68876,710,58997,0,0
NE,68878,180,48661,0,0
NE,68879,150,40126,0,0
NE,68882,200,44205,0,0
NE,68883,1030,61494,0,0
NE,68901,11670,59532,0,1
NE,68920,630,57220,0,0
NE,68922,570,53296,0,0
NE,68924,560,63428,0,0
NE,68925,210,66690,0,0
NE,68926,310,47596,0,0
NE,68927,490,63848,0,0
NE,68928,180,53555,0,0
NE,68930,580,51643,0,0
NE,68932,180,57583,0,0
NE,68933,420,62300,0,0
NE,68935,290,53144,0,0
NE,68937,820,73728,0,0
NE,68938,250,56716,0,0
NE,68939,520,67532,0,0
NE,68940,210,55623,0,0
NE,68941,340,53302,0,0
NE,68942,180,40394,0,0
NE,68943,110,54963,0,0
NE,68944,510,52090,0,0
NE,68947,250,58420,0,0
NE,68948,150,42586,0,0
NE,68949,3140,64232,0,0
NE,68950,150,54820,0,0
NE,68955,990,70167,0,0
NE,68956,540,62659,0,0
NE,68957,260,57626,0,0
NE,68958,280,61635,0,0
NE,68959,1870,66021,0,0
NE,68961,350,52237,0,0
NE,68966,300,44150,0,0
NE,68967,460,54830,0,0
NE,68970,570,44124,0,0
NE,68971,170,57364,0,0
NE,68973,210,65404,0,0
NE,68977,110,39027,0,0
NE,68978,990,52297,0,0
NE,68979,830,64430,0,0
NE,68980,190,68205,0,0
NE,68981,140,60942,0,0
NE,68982,300,52910,0,0
NE,69001,4090,59658,0,0
NE,69020,180,57250,0,0
NE,69021,500,64392,0,0
NE,69022,710,57181,0,0
NE,69023,150,58780,0,0
NE,69024,490,51873,0,0
NE,69025,410,44343,0,0
NE,69028,350,65702,0,0
NE,69029,160,46918,0,0
NE,69030,110,54772,0,0
NE,69032,190,46910,0,0
NE,69033,1120,68542,0,0
NE,69034,390,56184,0,0
NE,69038,190,45494,0,0
NE,69040,230,46456,0,0
NE,69043,200,48845,0,0
NE,69044,330,45663,0,0
NE,69045,400,49707,0,0
NE,69101,13070,59605,1,1
NE,69120,440,56643,0,0
NE,69121,130,37307,0,0
NE,69122,280,51028,0,0
NE,69123,400,61712,0,0
NE,69125,130,51607,0,0
NE,69127,330,65972,0,0
NE,69128,110,50727,0,0
NE,69129,520,55165,0,0
NE,69130,2340,55329,0,0
NE,69131,250,52820,0,0
NE,69133,160,45337,0,0
NE,69134,140,70050,0,0
NE,69138,2030,59606,0,0
NE,69140,770,63366,0,0
NE,69141,170,62611,0,0
NE,69143,680,60564,0,0
NE,69145,1290,58107,0,0
NE,69146,120,57383,0,0
NE,69147,270,42055,0,0
NE,69149,310,52322,0,0
NE,69150,220,60640,0,0
NE,69151,350,50214,0,0
NE,69152,380,50192,0,0
NE,69153,2680,56070,0,0
NE,69154,510,44800,0,0
NE,69155,470,54827,0,0
NE,69156,290,59193,0,0
NE,69162,3360,61302,1,0
NE,69163,370,52662,0,0
NE,69165,770,62380,0,0
NE,69166,270,46496,0,0
NE,69167,160,43493,0,0
NE,69168,120,42966,0,0
NE,69169,230,62969,0,0
NE,69170,180,41916,0,0
NE,69201,1800,53085,0,0
NE,69210,1080,50348,0,0
NE,69211,140,57564,0,0
NE,69217,210,52990,0,0
NE,69301,4450,59896,0,0
NE,69334,870,48362,0,0
NE,69336,1050,68092,0,0
NE,69337,2580,51224,0,0
NE,69339,610,50781,0,0
NE,69341,4820,54246,0,0
NE,69343,1010,49785,0,0
NE,69345,170,52770,0,0
NE,69346,210,49161,0,0
NE,69347,520,48790,0,0
NE,69348,610,55972,0,0
NE,69350,170,54547,0,0
NE,69352,220,41640,0,0
NE,69356,770,48796,0,0
NE,69357,1600,52598,0,0
NE,69358,780,52761,0,0
NE,69360,500,47074,0,0
NE,69361,7620,56618,1,0
NE,69366,110,44354,0,0
NH,03031,5880,137757,0,2
NH,03032,2950,106720,0,1
NH,03033,2600,107050,0,1
NH,03034,2200,87629,0,1
NH,03036,2740,93832,0,0
NH,03037,2450,85966,0,0
NH,03038,18120,69878,0,5
NH,03042,3840,70166,0,2
NH,03043,810,82650,0,0
NH,03044,2420,75952,0,0
NH,03045,7080,76774,0,3
NH,03046,1510,98066,0,0
NH,03047,830,69537,0,0
NH,03048,1710,64030,0,1
NH,03049,4220,169059,0,1
NH,03051,13750,77185,0,4
NH,03052,4500,89009,0,0
NH,03053,13330,88487,1,7
NH,03054,14180,86937,1,5
NH,03055,8560,66160,0,3
NH,03057,1290,115300,0,0
NH,03060,15370,51965,1,10
NH,03062,15280,94966,0,1
NH,03063,8960,78949,0,2
NH,03064,8000,72460,0,1
NH,03070,2990,98510,0,0
NH,03071,2510,72090,0,0
NH,03076,7410,92959,0,3
NH,03077,5660,65004,0,1
NH,03079,16330,86841,1,7
NH,03082,800,81295,0,0
NH,03084,670,82167,0,0
NH,03086,2150,77877,0,0
NH,03087,7430,180060,0,3
NH,03101,1810,80627,0,2
NH,03102,16570,52421,0,3
NH,03103,18800,47808,0,11
NH,03104,17320,71170,0,4
NH,03106,7560,79680,0,5
NH,03109,5750,66903,0,1
NH,03110,11190,156037,0,4
NH,03216,1100,67877,0,0
NH,03217,1150,59078,0,1
NH,03218,620,60837,0,0
NH,03220,3680,57830,0,2
NH,03221,1150,64800,0,1
NH,03222,2820,63142,0,1
NH,03223,2240,64829,0,1
NH,03224,1300,88411,0,0
NH,03225,1870,62473,0,0
NH,03226,1100,143536,0,0
NH,03227,530,102564,0,0
NH,03229,3020,112862,0,1
NH,03230,630,54857,0,0
NH,03233,210,186519,0,0
NH,03234,2510,68435,0,2
NH,03235,4290,47837,0,0
NH,03237,1300,71804,0,0
NH,03240,640,52195,0,0
NH,03241,450,83453,0,0
NH,03242,2100,76303,0,1
NH,03243,500,55116,0,0
NH,03244,4020,57726,0,1
NH,03245,1000,95862,0,0
NH,03246,8110,68254,0,2
NH,03249,3860,93026,0,2
NH,03251,940,79760,0,1
NH,03253,3560,90110,0,1
NH,03254,2160,139118,0,1
NH,03255,1060,130633,0,0
NH,03256,1190,69400,0,1
NH,03257,2320,141556,0,1
NH,03258,1380,76197,0,0
NH,03259,170,80782,0,0
NH,03261,2390,66817,0,1
NH,03262,690,53127,0,0
NH,03263,1990,54388,0,1
NH,03264,2430,59276,0,1
NH,03266,1100,51110,0,0
NH,03268,670,61989,0,0
NH,03269,1510,76341,0,0
NH,03275,6090,59767,0,2
NH,03276,4390,53180,0,2
NH,03278,1550,76036,0,1
NH,03279,360,41575,0,0
NH,03280,600,65011,0,0
NH,03281,4670,70234,0,1
NH,03282,460,56600,0,0
NH,03284,410,73126,0,0
NH,03285,850,62265,0,0
NH,03287,670,88411,0,0
NH,03290,2540,102334,0,0
NH,03301,16410,71039,0,6
NH,03303,8060,59030,0,2
NH,03304,4020,116453,0,1
NH,03307,3010,68135,0,1
NH,03431,11620,72686,0,4
NH,03440,1380,62892,0,1
NH,03441,200,44300,0,0
NH,03442,730,52134,0,0
NH,03443,400,81737,0,0
NH,03444,750,104408,0,0
NH,03445,370,66256,0,0
NH,03446,3050,60817,0,0
NH,03447,1220,64400,0,1
NH,03448,400,58712,0,0
NH,03449,950,97306,0,0
